issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-14T19:00:00+00:00,2026-02-15T00:00:00+05:00,1,1,t1,0.01,0.037,0.0723,0.6,355.0,0.18,3.3,-0.6,957.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-14T20:00:00+00:00,2026-02-15T01:00:00+05:00,2,1,t1,0.01,0.0468,0.0733,1.16,7.0,0.4,2.3,0.0,957.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-14T21:00:00+00:00,2026-02-15T02:00:00+05:00,3,1,t1,0.01,0.0421,0.0675,1.32,127.0,0.58,1.5,-1.4,957.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-14T22:00:00+00:00,2026-02-15T03:00:00+05:00,4,1,t1,0.01,0.054,0.1183,2.22,31.0,1.09,1.7,-2.2,956.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-14T23:00:00+00:00,2026-02-15T04:00:00+05:00,5,1,t1,0.01,0.0401,0.0961,3.65,71.0,1.72,1.1,-3.2,956.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T00:00:00+00:00,2026-02-15T05:00:00+05:00,6,1,t1,0.01,0.0658,0.2013,3.27,67.0,1.46,2.0,-3.2,956.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T01:00:00+00:00,2026-02-15T06:00:00+05:00,7,1,t1,0.01,0.0896,0.399,5.31,66.0,2.15,2.6,-2.1,956.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T02:00:00+00:00,2026-02-15T07:00:00+05:00,8,1,t1,0.0596,0.1925,0.625,5.46,66.0,2.31,3.8,-2.5,956.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T03:00:00+00:00,2026-02-15T08:00:00+05:00,9,1,t1,0.0864,0.3345,0.8561,6.69,63.0,3.1,5.2,-0.5,957.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T04:00:00+00:00,2026-02-15T09:00:00+05:00,10,1,t1,0.2307,0.5145,0.9506,7.54,61.0,3.3,7.1,2.2,958.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T05:00:00+00:00,2026-02-15T10:00:00+05:00,11,1,t1,0.3572,0.6805,0.975,7.75,58.0,4.26,8.3,3.6,957.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T11:00:00+05:00,12,1,t1,0.5362,0.7655,0.9842,8.63,55.0,5.29,10.3,5.1,957.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T07:00:00+00:00,2026-02-15T12:00:00+05:00,13,1,t1,0.717,0.91,0.9874,9.76,56.0,7.01,11.7,6.6,956.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T08:00:00+00:00,2026-02-15T13:00:00+05:00,14,1,t1,0.6516,0.9244,0.9875,9.68,60.0,7.1,13.1,7.6,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T09:00:00+00:00,2026-02-15T14:00:00+05:00,15,1,t1,0.5873,0.8745,0.988,8.91,65.0,6.48,13.3,8.3,954.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T10:00:00+00:00,2026-02-15T15:00:00+05:00,16,1,t1,0.5644,0.9136,0.9878,8.29,70.0,5.81,13.2,7.6,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T11:00:00+00:00,2026-02-15T16:00:00+05:00,17,1,t1,0.504,0.9148,0.9932,8.17,74.0,5.0,12.6,6.3,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T12:00:00+00:00,2026-02-15T17:00:00+05:00,18,1,t1,0.5028,0.9431,0.9977,8.14,75.0,4.21,11.8,4.2,953.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-14,2026-02-14T18:00:00+00:00,2026-02-15T13:00:00+00:00,2026-02-15T18:00:00+05:00,19,1,t1,0.5029,0.9319,1.0,7.74,79.0,3.8,10.0,2.0,952.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
