issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-22T19:00:00+00:00,2026-02-23T00:00:00+05:00,1,1,t1,0.0035,0.145,0.2981,2.03,142.0,1.7,2.7,0.0,949.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-22T20:00:00+00:00,2026-02-23T01:00:00+05:00,2,1,t1,0.0043,0.1283,0.2342,1.57,143.0,1.52,2.5,0.4,948.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-22T21:00:00+00:00,2026-02-23T02:00:00+05:00,3,1,t1,0.003,0.1553,0.1855,1.45,86.0,0.93,2.1,1.4,948.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-22T22:00:00+00:00,2026-02-23T03:00:00+05:00,4,1,t1,0.0043,0.1289,0.1512,2.01,94.0,0.81,1.5,2.3,947.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-22T23:00:00+00:00,2026-02-23T04:00:00+05:00,5,1,t1,0.0049,0.1162,0.2162,1.25,127.0,0.57,2.5,2.9,947.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-23T00:00:00+00:00,2026-02-23T05:00:00+05:00,6,1,t1,0.0067,0.0787,0.2145,1.0,174.0,0.35,2.6,3.0,948.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-23T01:00:00+00:00,2026-02-23T06:00:00+05:00,7,1,t1,0.0049,0.1164,0.2108,2.23,230.0,1.01,2.7,2.4,948.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-23T02:00:00+00:00,2026-02-23T07:00:00+05:00,8,1,t1,0.0043,0.1278,0.2129,3.89,250.0,1.85,2.8,1.8,948.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-23T03:00:00+00:00,2026-02-23T08:00:00+05:00,9,1,t1,0.0067,0.0777,0.2868,4.28,247.0,2.44,3.1,3.7,949.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-22,2026-02-22T18:00:00+00:00,2026-02-23T04:00:00+00:00,2026-02-23T09:00:00+05:00,10,1,t1,0.0052,0.1087,0.2705,4.06,251.0,2.28,3.8,6.5,950.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
