issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T19:00:00+00:00,2026-02-03T00:00:00+05:00,1,1,t1,0.0,0.2336,0.4696,5.19,71.0,2.17,3.6,-0.8,951.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T20:00:00+00:00,2026-02-03T01:00:00+05:00,2,1,t1,0.0829,0.3574,0.6824,6.05,67.0,2.52,4.2,-0.8,951.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T21:00:00+00:00,2026-02-03T02:00:00+05:00,3,1,t1,0.1292,0.409,0.8628,6.47,69.0,2.84,4.5,-1.0,950.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T22:00:00+00:00,2026-02-03T03:00:00+05:00,4,1,t1,0.1577,0.4331,0.89,6.52,69.0,2.84,4.9,-1.6,950.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+00:00,2026-02-03T04:00:00+05:00,5,1,t1,0.1838,0.4351,0.8693,6.53,66.0,2.62,4.9,-1.7,950.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-03T05:00:00+05:00,6,1,t1,0.0996,0.3202,0.8553,4.78,59.0,1.54,5.0,-2.4,950.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T01:00:00+00:00,2026-02-03T06:00:00+05:00,7,1,t1,0.0902,0.2783,0.6963,2.43,76.0,0.99,4.7,-2.7,951.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T02:00:00+00:00,2026-02-03T07:00:00+05:00,8,1,t1,0.0003,0.194,0.6026,3.43,71.0,1.45,4.7,-2.7,951.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T03:00:00+00:00,2026-02-03T08:00:00+05:00,9,1,t1,0.0024,0.1534,0.3944,2.47,83.0,0.99,4.1,-0.5,952.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T04:00:00+00:00,2026-02-03T09:00:00+05:00,10,1,t1,0.0067,0.0729,0.2512,2.67,218.0,1.82,3.1,3.0,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T05:00:00+00:00,2026-02-03T10:00:00+05:00,11,1,t1,0.0083,0.0417,0.1285,3.43,254.0,2.52,4.0,5.1,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T06:00:00+00:00,2026-02-03T11:00:00+05:00,12,1,t1,0.0073,0.0621,0.2483,5.06,253.0,3.8,4.5,5.4,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T07:00:00+00:00,2026-02-03T12:00:00+05:00,13,1,t1,0.0076,0.0559,0.1626,4.82,260.0,3.61,3.2,6.0,954.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T08:00:00+00:00,2026-02-03T13:00:00+05:00,14,1,t1,0.0082,0.0438,0.091,3.15,268.0,2.4,2.3,7.2,953.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T09:00:00+00:00,2026-02-03T14:00:00+05:00,15,1,t1,0.0087,0.0339,0.0585,3.2,272.0,2.4,3.1,7.2,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T10:00:00+00:00,2026-02-03T15:00:00+05:00,16,1,t1,0.008,0.0484,0.1127,2.45,268.0,1.75,3.4,7.0,954.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T11:00:00+00:00,2026-02-03T16:00:00+05:00,17,1,t1,0.0045,0.1144,0.2108,3.2,267.0,1.4,3.1,4.4,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T12:00:00+00:00,2026-02-03T17:00:00+05:00,18,1,t1,0.0011,0.1783,0.3778,4.86,266.0,2.11,4.9,1.2,954.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T13:00:00+00:00,2026-02-03T18:00:00+05:00,19,1,t1,0.0,0.344,0.6462,4.44,230.0,2.13,5.4,2.2,955.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T14:00:00+00:00,2026-02-03T19:00:00+05:00,20,1,t1,0.1284,0.4357,0.7605,6.42,238.0,3.24,6.4,2.4,955.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T15:00:00+00:00,2026-02-03T20:00:00+05:00,21,1,t1,0.1583,0.533,0.8712,7.23,246.0,3.61,6.5,2.5,955.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T16:00:00+00:00,2026-02-03T21:00:00+05:00,22,1,t1,0.1508,0.5689,0.8817,6.54,249.0,3.05,6.2,1.8,956.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T17:00:00+00:00,2026-02-03T22:00:00+05:00,23,1,t1,0.1448,0.5314,0.8836,6.36,252.0,3.18,6.0,1.8,956.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T18:00:00+00:00,2026-02-03T23:00:00+05:00,24,1,t1,0.1468,0.5477,0.8828,6.6,246.0,3.19,6.0,2.5,955.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T19:00:00+00:00,2026-02-04T00:00:00+05:00,25,2,t1,0.0,0.3178,0.681,5.28,241.0,2.7,5.5,2.7,956.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T20:00:00+00:00,2026-02-04T01:00:00+05:00,26,2,t1,0.0,0.1917,0.6868,6.17,229.0,3.53,5.4,2.7,956.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T21:00:00+00:00,2026-02-04T02:00:00+05:00,27,2,t1,0.0,0.2976,0.7355,6.56,232.0,3.52,5.2,2.8,956.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-03T22:00:00+00:00,2026-02-04T03:00:00+05:00,28,2,t1,0.0,0.4143,0.8572,6.78,246.0,3.61,5.7,2.8,957.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
