issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-25T19:00:00+00:00,2026-02-26T00:00:00+05:00,1,1,t1,0.3185,0.6845,0.9847,7.29,68.0,3.75,6.1,-0.3,948.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-25T20:00:00+00:00,2026-02-26T01:00:00+05:00,2,1,t1,0.3217,0.657,0.9831,7.64,74.0,4.18,6.1,0.2,947.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-25T21:00:00+00:00,2026-02-26T02:00:00+05:00,3,1,t1,0.3502,0.6743,0.9745,7.69,77.0,4.27,6.0,0.5,947.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-25T22:00:00+00:00,2026-02-26T03:00:00+05:00,4,1,t1,0.371,0.754,0.9953,6.69,78.0,3.74,9.6,0.7,946.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-25T23:00:00+00:00,2026-02-26T04:00:00+05:00,5,1,t1,0.2882,0.7266,1.0,5.77,81.0,3.19,10.0,0.6,945.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T00:00:00+00:00,2026-02-26T05:00:00+05:00,6,1,t1,0.2875,0.71,1.0,6.31,75.0,3.48,10.7,0.0,945.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T01:00:00+00:00,2026-02-26T06:00:00+05:00,7,1,t1,0.3145,0.6935,1.0,5.98,69.0,3.23,10.7,-0.4,945.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T02:00:00+00:00,2026-02-26T07:00:00+05:00,8,1,t1,0.266,0.6515,1.0,5.52,69.0,3.07,10.2,0.1,945.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T03:00:00+00:00,2026-02-26T08:00:00+05:00,9,1,t1,0.1121,0.3705,0.9563,5.1,64.0,3.05,9.7,1.0,945.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T04:00:00+00:00,2026-02-26T09:00:00+05:00,10,1,t1,0.0044,0.1262,0.5244,3.93,42.0,2.76,5.6,2.6,945.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T05:00:00+00:00,2026-02-26T10:00:00+05:00,11,1,t1,0.0,0.4044,0.8299,2.2,21.0,1.71,16.1,4.2,945.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T06:00:00+00:00,2026-02-26T11:00:00+05:00,12,1,t1,0.0,0.5503,0.961,9.45,269.0,6.95,17.5,4.5,948.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T07:00:00+00:00,2026-02-26T12:00:00+05:00,13,1,t1,0.0374,0.5907,0.9088,7.33,259.0,5.54,13.1,3.9,948.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T08:00:00+00:00,2026-02-26T13:00:00+05:00,14,1,t1,0.0,0.5265,0.8607,3.65,251.0,2.88,12.0,2.0,948.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T09:00:00+00:00,2026-02-26T14:00:00+05:00,15,1,t1,0.0,0.4025,0.7276,4.48,254.0,3.3,8.4,0.0,948.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T10:00:00+00:00,2026-02-26T15:00:00+05:00,16,1,t1,0.0442,0.4254,0.7858,5.39,248.0,3.87,9.1,-0.8,949.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T11:00:00+00:00,2026-02-26T16:00:00+05:00,17,1,t1,0.1165,0.4728,0.9406,5.99,252.0,3.87,9.7,-1.0,950.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T12:00:00+00:00,2026-02-26T17:00:00+05:00,18,1,t1,0.3076,0.6712,0.9767,8.15,271.0,4.32,11.0,0.2,950.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T13:00:00+00:00,2026-02-26T18:00:00+05:00,19,1,t1,0.344,0.7526,0.9847,8.06,268.0,4.39,10.7,0.1,950.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T14:00:00+00:00,2026-02-26T19:00:00+05:00,20,1,t1,0.3367,0.7231,0.9814,7.27,260.0,4.11,9.3,0.4,951.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T15:00:00+00:00,2026-02-26T20:00:00+05:00,21,1,t1,0.3338,0.7484,0.9921,7.75,269.0,4.35,9.2,0.7,951.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T16:00:00+00:00,2026-02-26T21:00:00+05:00,22,1,t1,0.387,0.8115,0.9894,8.45,271.0,4.93,8.8,0.5,951.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T17:00:00+00:00,2026-02-26T22:00:00+05:00,23,1,t1,0.3655,0.8228,0.9872,8.86,273.0,5.36,8.7,0.4,952.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T18:00:00+00:00,2026-02-26T23:00:00+05:00,24,1,t1,0.3244,0.8137,0.9844,8.52,266.0,5.13,8.0,0.4,952.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T19:00:00+00:00,2026-02-27T00:00:00+05:00,25,2,t1,0.3479,0.7891,1.0,9.33,252.0,5.33,10.5,-2.8,953.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T20:00:00+00:00,2026-02-27T01:00:00+05:00,26,2,t1,0.3362,0.8022,1.0,9.36,248.0,5.42,11.3,-3.0,953.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T21:00:00+00:00,2026-02-27T02:00:00+05:00,27,2,t1,0.3404,0.7609,1.0,7.76,243.0,4.83,11.9,-3.3,954.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T22:00:00+00:00,2026-02-27T03:00:00+05:00,28,2,t1,0.3003,0.6837,0.9896,7.28,249.0,4.41,11.9,-3.2,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-26T23:00:00+00:00,2026-02-27T04:00:00+05:00,29,2,t1,0.272,0.6127,0.983,7.05,251.0,4.47,11.5,-3.4,954.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T00:00:00+00:00,2026-02-27T05:00:00+05:00,30,2,t1,0.2594,0.554,0.9928,7.7,245.0,4.78,8.4,-1.8,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T01:00:00+00:00,2026-02-27T06:00:00+05:00,31,2,t1,0.1518,0.5113,0.9768,6.9,238.0,4.36,8.0,-1.9,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T02:00:00+00:00,2026-02-27T07:00:00+05:00,32,2,t1,0.1109,0.3903,0.9214,6.97,239.0,4.42,7.3,-2.1,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T03:00:00+00:00,2026-02-27T08:00:00+05:00,33,2,t1,0.0112,0.387,0.8771,6.67,229.0,4.56,7.3,-1.7,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T04:00:00+00:00,2026-02-27T09:00:00+05:00,34,2,t1,0.0,0.3536,0.8071,5.64,233.0,3.85,7.3,-0.9,954.3,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T05:00:00+00:00,2026-02-27T10:00:00+05:00,35,2,t1,0.0,0.1811,0.695,5.01,241.0,3.55,7.0,-0.4,954.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T06:00:00+00:00,2026-02-27T11:00:00+05:00,36,2,t1,0.0,0.2929,0.6799,4.23,235.0,2.89,7.0,0.6,953.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T07:00:00+00:00,2026-02-27T12:00:00+05:00,37,2,t1,0.0,0.3513,0.7305,5.25,259.0,3.57,7.8,1.0,953.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T08:00:00+00:00,2026-02-27T13:00:00+05:00,38,2,t1,0.0648,0.4429,0.9043,5.79,252.0,4.14,9.1,0.7,952.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T09:00:00+00:00,2026-02-27T14:00:00+05:00,39,2,t1,0.049,0.5017,0.9556,6.12,251.0,4.35,10.3,0.4,952.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T10:00:00+00:00,2026-02-27T15:00:00+05:00,40,2,t1,0.1576,0.5812,0.9713,7.09,254.0,4.98,11.2,-0.2,953.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T11:00:00+00:00,2026-02-27T16:00:00+05:00,41,2,t1,0.1953,0.6406,1.0,8.02,251.0,5.48,11.5,-1.3,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-25,2026-02-25T18:00:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T17:00:00+05:00,42,2,t1,0.3067,0.638,1.0,7.98,244.0,5.54,11.0,-3.2,955.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
