issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-12T19:00:00+00:00,2026-02-13T00:00:00+05:00,1,1,t1,0.0085,0.0407,0.053,2.17,341.0,1.55,2.4,-1.5,954.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-12T20:00:00+00:00,2026-02-13T01:00:00+05:00,2,1,t1,0.009,0.0261,0.0336,2.5,360.0,1.58,2.4,-2.3,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-12T21:00:00+00:00,2026-02-13T02:00:00+05:00,3,1,t1,0.009,0.018,0.0596,0.72,348.0,0.4,1.7,-2.5,953.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-12T22:00:00+00:00,2026-02-13T03:00:00+05:00,4,1,t1,0.0089,0.0334,0.0653,1.09,344.0,0.76,2.5,-2.5,952.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-12T23:00:00+00:00,2026-02-13T04:00:00+05:00,5,1,t1,0.009,0.0291,0.063,1.31,317.0,0.88,2.6,-2.6,952.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T00:00:00+00:00,2026-02-13T05:00:00+05:00,6,1,t1,0.0088,0.0343,0.1157,1.46,308.0,1.14,3.7,-1.9,953.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T01:00:00+00:00,2026-02-13T06:00:00+05:00,7,1,t1,0.009,0.0289,0.056,2.52,311.0,1.71,2.8,-2.2,954.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T02:00:00+00:00,2026-02-13T07:00:00+05:00,8,1,t1,0.009,0.019,0.0589,1.28,309.0,1.27,3.7,-2.4,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T03:00:00+00:00,2026-02-13T08:00:00+05:00,9,1,t1,0.009,0.0186,0.0561,0.83,327.0,1.03,4.5,-2.0,955.0,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T04:00:00+00:00,2026-02-13T09:00:00+05:00,10,1,t1,0.009,0.0152,0.0487,1.2,2.0,1.22,4.5,-1.2,955.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T05:00:00+00:00,2026-02-13T10:00:00+05:00,11,1,t1,0.009,0.0261,0.1019,1.75,329.0,1.66,6.1,-0.6,955.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T06:00:00+00:00,2026-02-13T11:00:00+05:00,12,1,t1,0.0088,0.0347,0.1048,1.5,356.0,1.26,6.7,0.4,956.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T07:00:00+00:00,2026-02-13T12:00:00+05:00,13,1,t1,0.009,0.0185,0.0709,1.9,55.0,1.1,5.3,0.9,955.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T08:00:00+00:00,2026-02-13T13:00:00+05:00,14,1,t1,0.0082,0.0468,0.1127,3.41,50.0,2.09,4.5,1.6,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T09:00:00+00:00,2026-02-13T14:00:00+05:00,15,1,t1,0.0074,0.0648,0.1208,3.22,54.0,1.7,3.3,2.6,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T10:00:00+00:00,2026-02-13T15:00:00+05:00,16,1,t1,0.0067,0.0783,0.0834,2.92,52.0,1.42,2.6,2.9,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T11:00:00+00:00,2026-02-13T16:00:00+05:00,17,1,t1,0.0083,0.0461,0.0904,2.98,49.0,1.3,2.0,2.3,954.8,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T12:00:00+00:00,2026-02-13T17:00:00+05:00,18,1,t1,0.005,0.1136,0.1242,2.12,63.0,0.74,1.9,1.3,954.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T13:00:00+00:00,2026-02-13T18:00:00+05:00,19,1,t1,0.0049,0.1152,0.1561,2.84,56.0,0.85,0.9,1.1,954.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T14:00:00+00:00,2026-02-13T19:00:00+05:00,20,1,t1,0.0016,0.1837,0.3524,4.44,59.0,1.79,1.5,1.0,955.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T15:00:00+00:00,2026-02-13T20:00:00+05:00,21,1,t1,0.0,0.2647,0.6625,5.98,66.0,2.97,3.4,1.3,955.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T16:00:00+00:00,2026-02-13T21:00:00+05:00,22,1,t1,0.1437,0.3475,0.8505,7.61,65.0,3.81,3.9,0.2,955.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T17:00:00+00:00,2026-02-13T22:00:00+05:00,23,1,t1,0.2773,0.5892,0.9826,8.02,66.0,4.15,4.5,0.1,954.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T18:00:00+00:00,2026-02-13T23:00:00+05:00,24,1,t1,0.3228,0.5536,0.9914,7.38,62.0,3.76,5.3,-0.8,953.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-12,2026-02-12T18:00:00+00:00,2026-02-13T19:00:00+00:00,2026-02-14T00:00:00+05:00,25,2,t1,0.2709,0.641,1.0,7.22,62.0,3.69,6.6,-0.3,953.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
